Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
jorts-admiral,Jorts / Admiral,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">At a 10 inch inseam, our jort sits just above the knee while unrolled. However, if you wanna show off those sexy thighs, just roll em' on up to your desired length ... Anything longer than a jong (""jean thong"") and we're gravy.</span></p>
<p><span data-mce-fragment=""1"">Admirals are a medium to dark blue with antique copper hardware, and navy tape with red stitching if you choose to roll 'em up (your choice we don't care).  </span></p>",The Perfect Jean,Shorts,"meta-size-chart-size-guide-jort, Split",true,Color,Admiral - Med Blue,Waist Size,28,,,JS9T2NAMR-28,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620727,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/admiral1.jpg?v=1622770241,1,,false,,,,,,,,,,,,,,,,,lb,,,active
jorts-admiral,,,,,,,,Admiral - Med Blue,,29,,,JS9T2NAMR-29,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620734,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/admiral4.jpg?v=1622770245,2,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,30,,,JS9T2NAMR-30,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620741,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/admiral6.jpg?v=1622770251,3,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,31,,,JS9T2NAMR-31,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620758,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/admiral3.jpg?v=1622770258,4,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,32,,,JS9T2NAMR-32,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620765,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/admiral7.jpg?v=1622770258,5,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,33,,,JS9T2NAMR-33,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620772,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/admiral8.jpg?v=1622770258,6,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,34,,,JS9T2NAMR-34,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620789,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,36,,,JS9T2NAMR-36,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620796,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,38,,,JS9T2NAMR-38,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620802,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,40,,,JS9T2NAMR-40,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620819,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,42,,,JS9T2NAMR-42,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620826,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,44,,,JSXT2NAMR-44,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051621441,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,46,,,JSXT2NAMR-46,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051621458,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,48,,,JSXT2NAMR-48,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051621465,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-admiral,,,,,,,,Admiral - Med Blue,,50,,,JSXT2NAMR-50,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051621472,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,Jorts / Blanco,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">At a 10 inch inseam, our jort sits just above the knee while unrolled. However, if you wanna show off those sexy thighs, just roll em' on up to your desired length ... Anything longer than a jong (""jean thong"") and we're gravy.</span></p>
<p><span data-mce-fragment=""1"">Blanco = White.  Antique silver buttons and shit.  Roll up and reveal navy tape with red stitching.  Purity.  In a Jort. </span></p>",The Perfect Jean,Shorts,"meta-size-chart-size-guide-jort, Split",true,Color,Blanco - White,Waist Size,28,,,JS9T2WBLN-28,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620840,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/blanco1.jpg?v=1622770727,1,,false,,,,,,,,,,,,,,,,,lb,,,active
jorts-blanco,,,,,,,,Blanco - White,,29,,,JS9T2WBLN-29,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620857,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/blanco4.jpg?v=1622770727,2,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,30,,,JS9T2WBLN-30,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620864,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/blanco5.jpg?v=1622770727,3,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,31,,,JS9T2WBLN-31,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620871,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/blanco2.jpg?v=1622770614,4,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,32,,,JS9T2WBLN-32,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620888,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/blanco3.jpg?v=1622770614,5,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,33,,,JS9T2WBLN-33,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620895,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,34,,,JS9T2WBLN-34,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620901,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,36,,,JS9T2WBLN-36,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620918,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,38,,,JS9T2WBLN-38,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620925,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,40,,,JS9T2WBLN-40,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620932,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,42,,,JS9T2WBLN-42,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620949,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,44,,,JSXT2WBLN-44,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051621342,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,46,,,JSXT2WBLN-46,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051621359,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,48,,,JSXT2WBLN-48,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051621366,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-blanco,,,,,,,,Blanco - White,,50,,,JSXT2WBLN-50,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051621373,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,Jorts / Miner,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">At a 10 inch inseam, our jort sits just above the knee while unrolled. However, if you wanna show off those sexy thighs, just roll em' on up to your desired length ... Anything longer than a jong (""jean thong"") and we're gravy.</span></p>
<p>Miners are your goto grey that sorta feels like it's been rubbed light and raw from working on rocks.  Pewter hardware with black tape and navy stitching (roll 'em).  Hard work pays off.  </p>",The Perfect Jean,Shorts,"meta-size-chart-size-guide-jort, Split",true,Color,Miner - Grey,Waist Size,28,,,JS9T2GMNR-28,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620482,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/miner1.jpg?v=1622771710,1,,false,,,,,,,,,,,,,,,,,lb,,,active
jorts-miner,,,,,,,,Miner - Grey,,29,,,JS9T2GMNR-29,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620499,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/miner7.jpg?v=1622771714,2,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,30,,,JS9T2GMNR-30,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620505,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/miner8.jpg?v=1622771716,3,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,31,,,JS9T2GMNR-31,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620512,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/miner2.jpg?v=1622771719,4,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,32,,,JS9T2GMNR-32,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620529,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/miner4.jpg?v=1622771723,5,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,33,,,JS9T2GMNR-33,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620536,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,34,,,JS9T2GMNR-34,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620543,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,36,,,JS9T2GMNR-36,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620550,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,38,,,JS9T2GMNR-38,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620567,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,40,,,JS9T2GMNR-40,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620574,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,42,,,JS9T2GMNR-42,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051620581,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,44,,,JSXT2GMNR-44,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051621243,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,46,,,JSXT2GMNR-46,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051621250,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,48,,,JSXT2GMNR-48,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051621267,,,,,,,,,,,,,,,,,,,,,lb,,,
jorts-miner,,,,,,,,Miner - Grey,,50,,,JSXT2GMNR-50,0.0,masonhub,deny,masonhub,54.00,,true,true,'194051621274,,,,,,,,,,,,,,,,,,,,,lb,,,
athletic-miner,Athletic / Miner,"<p dir=""ltr""><span>A medium gray wash with some light baking at the thighs and a slight tint.  Sorta like you've been wearing your blancos in the coal mine.  </span></p>
<p dir=""ltr""><span>Signature TPJ back pocket with our TPJ embroidered logo. Double stitching at the waistband. YKK zippers. Dark pewter metal shanks and rivets with DTM stitching. <br></span><span><br></span>Our Athletic Fit is designed for those Tree Trunk Thighs and Colossal Calves. If you're thiccc and looking for combined comfort and style, these are for you. #bigsexy""</p>",The Perfect Jean,Jean,"meta-size-chart-size-guide-athletic, Split",true,Color,Miner - Grey,First Choose Your Waist:,26,That Waist is Available in these Lengths:,28,,0.0,shopify,deny,manual,79.99,,true,true,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,active
athletic-miner,,,,,,,,Miner - Grey,,30,,28,JU9T3GMNR28-30,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527415,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213116.jpg?v=1618890019,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,31,,28,JU9T3GMNR28-31,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527422,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213109.jpg?v=1618890019,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,32,,28,JU9T3GMNR28-32,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527439,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213112.jpg?v=1618890019,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,33,,28,JU9T3GMNR28-33,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527446,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,34,,28,JU9T3GMNR28-34,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527453,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,36,,28,JU9T3GMNR28-36,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527477,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,38,,28,JU9T3GMNR28-38,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527484,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,30,,30,JU9T3GMNR30-30,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527897,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,31,,30,JU9T3GMNR30-31,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527903,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,32,,30,JU9T3GMNR30-32,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527910,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,33,,30,JU9T3GMNR30-33,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527927,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,34,,30,JU9T3GMNR30-34,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527934,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,36,,30,JU9T3GMNR30-36,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527958,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,38,,30,JU9T3GMNR30-38,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527965,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,40,,30,JU9T3GMNR30-40,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051527972,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,42,,30,JUXT3GMNR30-42,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566315,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,44,,30,JUXT3GMNR30-44,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566322,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,46,,30,JUXT3GMNR30-46,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566339,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,48,,30,JUXT3GMNR30-48,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566346,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,50,,30,JUXT3GMNR30-50,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566353,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,30,,32,JU9T3GMNR32-30,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528054,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,31,,32,JU9T3GMNR32-31,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528061,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,32,,32,JU9T3GMNR32-32,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528078,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,33,,32,JU9T3GMNR32-33,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528085,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,34,,32,JU9T3GMNR32-34,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528092,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,36,,32,JU9T3GMNR32-36,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528115,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,38,,32,JU9T3GMNR32-38,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528122,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,40,,32,JU9T3GMNR32-40,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528139,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,42,,32,JUXT3GMNR32-42,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566469,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,44,,32,JUXT3GMNR32-44,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566476,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,46,,32,JUXT3GMNR32-46,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566483,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,48,,32,JUXT3GMNR32-48,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566490,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,50,,32,JUXT3GMNR32-50,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566506,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,30,,34,JU9T3GMNR34-30,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528214,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,31,,34,JU9T3GMNR34-31,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528221,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,32,,34,JU9T3GMNR34-32,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528238,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,33,,34,JU9T3GMNR34-33,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528245,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,34,,34,JU9T3GMNR34-34,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528252,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,36,,34,JU9T3GMNR34-36,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528276,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,38,,34,JU9T3GMNR34-38,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528283,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,40,,34,JU9T3GMNR34-40,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051528290,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,42,,34,JUXT3GMNR34-42,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566414,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,44,,34,JUXT3GMNR34-44,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566421,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
athletic-miner,,,,,,,,Miner - Grey,,46,,34,JUXT3GMNR34-46,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051566438,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213103.jpg?v=1618889975,lb,,,
